Record #:  0
Notes :


24.06.201715:18:34
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
268,650055E-6	-7,923174E-3	-5,814600E-3	2,795219E-3	-9,496069E-3	-6,112766E-3	-9,535980E-3	2,446365E-3
268,888474E-6	-7,929373E-3	-5,796909E-3	2,791834E-3	-9,473896E-3	-6,091928E-3	-9,531736E-3	2,453852E-3
268,363953E-6	-7,940483E-3	-5,781221E-3	2,789927E-3	-9,449816E-3	-6,067324E-3	-9,576368E-3	2,457142E-3
268,173218E-6	-7,951927E-3	-5,787706E-3	2,795506E-3	-9,419775E-3	-6,031704E-3	-9,466124E-3	2,469254E-3
268,602371E-6	-7,949066E-3	-5,789804E-3	2,777147E-3	-9,407616E-3	-6,019878E-3	-9,505796E-3	2,461481E-3
268,459320E-6	-7,938862E-3	-5,775261E-3	2,755833E-3	-9,431076E-3	-6,036854E-3	-9,563828E-3	2,435398E-3
267,791748E-6	-7,929850E-3	-5,763817E-3	2,753735E-3	-9,454203E-3	-6,058359E-3	-9,500647E-3	2,423382E-3
267,171860E-6	-7,926655E-3	-5,761766E-3	2,746630E-3	-9,469938E-3	-6,070805E-3	-9,490061E-3	2,411890E-3
267,887115E-6	-7,922363E-3	-5,774403E-3	2,769136E-3	-9,466124E-3	-6,069851E-3	-9,543228E-3	2,428055E-3
268,077850E-6	-7,920361E-3	-5,781603E-3	2,786255E-3	-9,467506E-3	-6,075907E-3	-9,594631E-3	2,434587E-3
269,460678E-6	-7,926798E-3	-5,792952E-3	2,790928E-3	-9,467459E-3	-6,081438E-3	-9,549713E-3	2,432537E-3
269,603729E-6	-7,945585E-3	-5,806494E-3	2,788448E-3	-9,456921E-3	-6,068659E-3	-9,514523E-3	2,441025E-3
268,507004E-6	-7,959557E-3	-5,810595E-3	2,791357E-3	-9,441185E-3	-6,054735E-3	-9,500265E-3	2,452517E-3
268,602371E-6	-7,959604E-3	-5,796099E-3	2,782774E-3	-9,423447E-3	-6,036711E-3	-9,497356E-3	2,451849E-3
268,363953E-6	-7,963848E-3	-5,773163E-3	2,756071E-3	-9,417772E-3	-6,039619E-3	-9,479618E-3	2,427578E-3
267,410278E-6	-7,957602E-3	-5,752468E-3	2,742195E-3	-9,445333E-3	-6,062603E-3	-9,523344E-3	2,408648E-3
267,696381E-6	-7,953358E-3	-5,753231E-3	2,742577E-3	-9,478760E-3	-6,080484E-3	-9,539938E-3	2,405453E-3
268,650055E-6	-7,955360E-3	-5,780745E-3	2,760935E-3	-9,470177E-3	-6,075287E-3	-9,518909E-3	2,423716E-3
269,079208E-6	-7,952213E-3	-5,788708E-3	2,767086E-3	-9,473658E-3	-6,088734E-3	-9,534693E-3	2,423954E-3
268,650055E-6	-7,947445E-3	-5,783224E-3	2,771282E-3	-9,484577E-3	-6,095791E-3	-9,595823E-3	2,417231E-3
267,648697E-6	-7,950592E-3	-5,788660E-3	2,779436E-3	-9,478807E-3	-6,086206E-3	-9,555531E-3	2,423239E-3
268,363953E-6	-7,943439E-3	-5,780411E-3	2,775669E-3	-9,447765E-3	-6,049109E-3	-9,527063E-3	2,423811E-3
268,745422E-6	-7,940483E-3	-5,769205E-3	2,771807E-3	-9,429169E-3	-6,033087E-3	-9,553003E-3	2,424002E-3
268,507004E-6	-7,943821E-3	-5,773735E-3	2,764988E-3	-9,413195E-3	-6,028223E-3	-9,595013E-3	2,422762E-3
267,791748E-6	-7,947779E-3	-5,779409E-3	2,746296E-3	-9,421062E-3	-6,047201E-3	-9,577227E-3	2,404833E-3
267,410278E-6	-7,950354E-3	-5,784082E-3	2,740765E-3	-9,455872E-3	-6,073952E-3	-9,530640E-3	2,399492E-3
268,507004E-6	-7,951021E-3	-5,793381E-3	2,757835E-3	-9,459925E-3	-6,062126E-3	-9,483147E-3	2,417326E-3
268,125534E-6	-7,947922E-3	-5,787945E-3	2,767038E-3	-9,452200E-3	-6,051159E-3	-9,493542E-3	2,422333E-3
268,697739E-6	-7,937145E-3	-5,789185E-3	2,772713E-3	-9,462309E-3	-6,068277E-3	-9,558964E-3	2,421284E-3
267,410278E-6	-7,925892E-3	-5,776501E-3	2,777147E-3	-9,485769E-3	-6,086397E-3	-9,605837E-3	2,420330E-3
267,457962E-6	-7,907772E-3	-5,754995E-3	2,777958E-3	-9,485292E-3	-6,080198E-3	-9,568119E-3	2,420855E-3
267,601013E-6	-7,894468E-3	-5,739594E-3	2,778006E-3	-9,464455E-3	-6,060600E-3	-9,475946E-3	2,427149E-3
267,219543E-6	-7,882023E-3	-5,736780E-3	2,796698E-3	-9,434319E-3	-6,039619E-3	-9,478092E-3	2,450943E-3
268,840790E-6	-7,853460E-3	-5,707312E-3	2,791929E-3	-9,420490E-3	-6,027794E-3	-9,438515E-3	2,456808E-3
267,696381E-6	-7,835245E-3	-5,675077E-3	2,776432E-3	-9,416103E-3	-6,020069E-3	-9,497070E-3	2,448606E-3
267,887115E-6	-7,833529E-3	-5,669546E-3	2,775383E-3	-9,420872E-3	-6,031752E-3	-9,535694E-3	2,447939E-3
267,744064E-6	-7,843733E-3	-5,693388E-3	2,775335E-3	-9,439898E-3	-6,056356E-3	-9,453630E-3	2,444220E-3
267,887115E-6	-7,861042E-3	-5,721998E-3	2,768660E-3	-9,460974E-3	-6,074905E-3	-9,453154E-3	2,424097E-3
268,030167E-6	-7,878971E-3	-5,748940E-3	2,767992E-3	-9,486389E-3	-6,096983E-3	-9,568501E-3	2,405596E-3
268,316269E-6	-7,880211E-3	-5,754995E-3	2,777815E-3	-9,488201E-3	-6,092262E-3	-9,676552E-3	2,403355E-3
268,030167E-6	-7,896471E-3	-5,765009E-3	2,785063E-3	-9,473658E-3	-6,064701E-3	-9,579992E-3	2,404356E-3
267,601013E-6	-7,918739E-3	-5,773115E-3	2,773333E-3	-9,450245E-3	-6,039095E-3	-9,561205E-3	2,400589E-3
267,267227E-6	-7,932377E-3	-5,779266E-3	2,763319E-3	-9,461260E-3	-6,059074E-3	-9,563541E-3	2,400923E-3
268,268585E-6	-7,938528E-3	-5,787706E-3	2,745581E-3	-9,474516E-3	-6,079960E-3	-9,582806E-3	2,389956E-3
268,650055E-6	-7,947397E-3	-5,814552E-3	2,752018E-3	-9,449100E-3	-6,057119E-3	-9,602976E-3	2,399015E-3
267,887115E-6	-7,954931E-3	-5,819082E-3	2,777195E-3	-9,418440E-3	-6,015015E-3	-9,558439E-3	2,423096E-3
267,553329E-6	-7,963991E-3	-5,794907E-3	2,768326E-3	-9,425974E-3	-6,021357E-3	-9,513569E-3	2,412748E-3
267,839432E-6	-7,976866E-3	-5,789137E-3	2,736712E-3	-9,450245E-3	-6,060266E-3	-9,538126E-3	2,389240E-3
268,030167E-6	-7,963276E-3	-5,782366E-3	2,741289E-3	-9,471226E-3	-6,076479E-3	-9,572601E-3	2,389336E-3
268,554687E-6	-7,938957E-3	-5,787706E-3	2,779436E-3	-9,493732E-3	-6,088066E-3	-9,575176E-3	2,414179E-3
269,079208E-6	-7,924604E-3	-5,783272E-3	2,788448E-3	-9,493065E-3	-6,085920E-3	-9,558439E-3	2,416277E-3
268,316269E-6	-7,922697E-3	-5,769205E-3	2,771521E-3	-9,469271E-3	-6,078768E-3	-9,559107E-3	2,401257E-3
268,316269E-6	-7,915688E-3	-5,758333E-3	2,763891E-3	-9,450531E-3	-6,066370E-3	-9,545898E-3	2,401304E-3
268,173218E-6	-7,916164E-3	-5,740213E-3	2,767324E-3	-9,437275E-3	-6,051350E-3	-9,518051E-3	2,420568E-3
268,268585E-6	-7,909822E-3	-5,735159E-3	2,765226E-3	-9,442520E-3	-6,048632E-3	-9,511328E-3	2,426291E-3
268,173218E-6	-7,895517E-3	-5,733776E-3	2,756739E-3	-9,451246E-3	-6,057215E-3	-9,544897E-3	2,414083E-3
268,030167E-6	-7,886219E-3	-5,737638E-3	2,765512E-3	-9,443426E-3	-6,047535E-3	-9,535933E-3	2,418041E-3
268,268585E-6	-7,883644E-3	-5,757141E-3	2,772903E-3	-9,443521E-3	-6,041670E-3	-9,524679E-3	2,416182E-3
268,268585E-6	-7,889462E-3	-5,766296E-3	2,771664E-3	-9,468842E-3	-6,064844E-3	-9,544849E-3	2,403593E-3
267,457962E-6	-7,901144E-3	-5,753803E-3	2,758646E-3	-9,501076E-3	-6,100225E-3	-9,569120E-3	2,380514E-3
266,456604E-6	-7,912922E-3	-5,748320E-3	2,756405E-3	-9,506607E-3	-6,096554E-3	-9,564734E-3	2,376938E-3
267,314911E-6	-7,918453E-3	-5,748940E-3	2,753878E-3	-9,481764E-3	-6,071663E-3	-9,567404E-3	2,385283E-3
268,125534E-6	-7,916307E-3	-5,748463E-3	2,758837E-3	-9,448385E-3	-6,046820E-3	-9,539175E-3	2,399778E-3
267,982483E-6	-7,917166E-3	-5,751562E-3	2,760458E-3	-9,435701E-3	-6,030989E-3	-9,508228E-3	2,405739E-3
268,125534E-6	-7,911348E-3	-5,766392E-3	2,750301E-3	-9,437180E-3	-6,035900E-3	-9,523487E-3	2,396488E-3
267,934799E-6	-7,910824E-3	-5,803156E-3	2,773714E-3	-9,431458E-3	-6,040430E-3	-9,548903E-3	2,418756E-3
268,840790E-6	-7,901716E-3	-5,801249E-3	2,808571E-3	-9,413767E-3	-6,030178E-3	-9,586287E-3	2,446318E-3
269,126892E-6	-7,894707E-3	-5,780458E-3	2,801704E-3	-9,422779E-3	-6,037331E-3	-9,459925E-3	2,429676E-3
268,602371E-6	-7,881117E-3	-5,734015E-3	2,750540E-3	-9,483671E-3	-6,086731E-3	-9,499884E-3	2,369070E-3
268,650055E-6	-7,873249E-3	-5,684423E-3	2,727509E-3	-9,519672E-3	-6,110620E-3	-9,577036E-3	2,336931E-3
266,885757E-6	-7,857656E-3	-5,661917E-3	2,730894E-3	-9,512043E-3	-6,098604E-3	-9,573364E-3	2,338886E-3
266,647339E-6	-7,851171E-3	-5,659103E-3	2,735806E-3	-9,490204E-3	-6,078196E-3	-9,573317E-3	2,350998E-3
267,314911E-6	-7,847309E-3	-5,653000E-3	2,729082E-3	-9,487009E-3	-6,067848E-3	-9,594393E-3	2,348709E-3
267,171860E-6	-7,854271E-3	-5,659342E-3	2,721643E-3	-9,463978E-3	-6,045628E-3	-9,588146E-3	2,347422E-3
266,933441E-6	-7,864428E-3	-5,667448E-3	2,719116E-3	-9,437561E-3	-6,022453E-3	-9,560156E-3	2,346897E-3
268,030167E-6	-7,867670E-3	-5,668163E-3	2,716112E-3	-9,448433E-3	-6,042004E-3	-9,597635E-3	2,337122E-3
267,648697E-6	-7,867765E-3	-5,686998E-3	2,725744E-3	-9,470892E-3	-6,073475E-3	-9,665537E-3	2,339506E-3
268,173218E-6	-7,871389E-3	-5,721426E-3	2,740479E-3	-9,475183E-3	-6,084061E-3	-9,624529E-3	2,352619E-3
267,410278E-6	-7,851458E-3	-5,716133E-3	2,754259E-3	-9,485960E-3	-6,091070E-3	-9,547806E-3	2,352667E-3
266,885757E-6	-7,839489E-3	-5,705214E-3	2,769470E-3	-9,493589E-3	-6,088257E-3	-9,555006E-3	2,353859E-3
267,267227E-6	-7,836390E-3	-5,677032E-3	2,775621E-3	-9,482002E-3	-6,066322E-3	-9,561396E-3	2,368069E-3
268,602371E-6	-7,832479E-3	-5,655336E-3	2,772713E-3	-9,472322E-3	-6,051588E-3	-9,551811E-3	2,386475E-3
268,650055E-6	-7,825184E-3	-5,631256E-3	2,758598E-3	-9,469891E-3	-6,049061E-3	-9,560966E-3	2,379799E-3
268,411636E-6	-7,816887E-3	-5,617476E-3	2,732801E-3	-9,479856E-3	-6,059122E-3	-9,600735E-3	2,359533E-3
267,553329E-6	-7,824516E-3	-5,622292E-3	2,710676E-3	-9,470320E-3	-6,046247E-3	-9,584236E-3	2,340794E-3
268,268585E-6	-7,841969E-3	-5,640793E-3	2,712440E-3	-9,449053E-3	-6,028795E-3	-9,571648E-3	2,337742E-3
267,553329E-6	-7,850838E-3	-5,660486E-3	2,712202E-3	-9,437513E-3	-6,037521E-3	-9,580898E-3	2,328253E-3
268,363953E-6	-7,853937E-3	-5,672884E-3	2,699614E-3	-9,442520E-3	-6,045628E-3	-9,586430E-3	2,305412E-3
267,791748E-6	-7,871771E-3	-5,691528E-3	2,692175E-3	-9,464884E-3	-6,054831E-3	-9,587860E-3	2,292824E-3
267,457962E-6	-7,873440E-3	-5,708742E-3	2,707005E-3	-9,470749E-3	-6,044912E-3	-9,582329E-3	2,295542E-3
268,459320E-6	-7,857132E-3	-5,697393E-3	2,707863E-3	-9,456968E-3	-6,029892E-3	-9,565783E-3	2,287436E-3
269,126892E-6	-7,856941E-3	-5,685854E-3	2,703142E-3	-9,428453E-3	-6,013536E-3	-9,570980E-3	2,289963E-3
268,363953E-6	-7,859564E-3	-5,682516E-3	2,701521E-3	-9,423685E-3	-6,016922E-3	-9,614611E-3	2,294970E-3
268,411636E-6	-7,869816E-3	-5,695295E-3	2,698040E-3	-9,397745E-3	-5,999184E-3	-9,588671E-3	2,298737E-3
267,553329E-6	-7,887220E-3	-5,724478E-3	2,699327E-3	-9,363127E-3	-5,969381E-3	-9,518909E-3	2,306128E-3
266,838074E-6	-7,899141E-3	-5,719757E-3	2,696562E-3	-9,359694E-3	-5,958652E-3	-9,632444E-3	2,308035E-3
267,219543E-6	-7,889032E-3	-5,701590E-3	2,713156E-3	-9,358120E-3	-5,946732E-3	-9,602404E-3	2,324629E-3
267,934799E-6	-7,878971E-3	-5,701208E-3	2,742338E-3	-9,353113E-3	-5,929518E-3	-9,508085E-3	2,354860E-3
268,030167E-6	-7,880640E-3	-5,702639E-3	2,742481E-3	-9,403324E-3	-5,972624E-3	-9,529686E-3	2,352476E-3
268,125534E-6	-7,878208E-3	-5,688143E-3	2,719355E-3	-9,466934E-3	-6,033230E-3	-9,593248E-3	2,326393E-3
267,744064E-6	-7,870722E-3	-5,685663E-3	2,709579E-3	-9,468079E-3	-6,047773E-3	-9,596872E-3	2,321005E-3
268,411636E-6	-7,866716E-3	-5,695915E-3	2,710390E-3	-9,444523E-3	-6,041956E-3	-9,568691E-3	2,326536E-3
268,268585E-6	-7,869959E-3	-5,700397E-3	2,712965E-3	-9,437180E-3	-6,038713E-3	-9,580231E-3	2,330065E-3
268,077850E-6	-7,878876E-3	-5,725908E-3	2,722883E-3	-9,414291E-3	-6,011343E-3	-9,558058E-3	2,348089E-3
267,553329E-6	-7,890415E-3	-5,745602E-3	2,725744E-3	-9,394360E-3	-5,988789E-3	-9,548426E-3	2,357340E-3
267,171860E-6	-7,893705E-3	-5,750751E-3	2,730274E-3	-9,408808E-3	-6,000948E-3	-9,554338E-3	2,358484E-3
267,601013E-6	-7,893610E-3	-5,762386E-3	2,747965E-3	-9,429264E-3	-6,017399E-3	-9,552526E-3	2,369547E-3
267,648697E-6	-7,892704E-3	-5,763817E-3	2,755594E-3	-9,438038E-3	-6,029081E-3	-9,545565E-3	2,378893E-3
267,219543E-6	-7,891130E-3	-5,759430E-3	2,761602E-3	-9,452152E-3	-6,049967E-3	-9,554815E-3	2,381611E-3
266,933441E-6	-7,890654E-3	-5,756521E-3	2,772665E-3	-9,474039E-3	-6,081200E-3	-9,516430E-3	2,387953E-3
267,744064E-6	-7,896948E-3	-5,751896E-3	2,776909E-3	-9,495831E-3	-6,095934E-3	-9,586811E-3	2,392435E-3
267,410278E-6	-7,910395E-3	-5,750370E-3	2,775908E-3	-9,491730E-3	-6,079817E-3	-9,582567E-3	2,400541E-3
267,887115E-6	-7,914972E-3	-5,748796E-3	2,780628E-3	-9,467840E-3	-6,058073E-3	-9,546089E-3	2,415323E-3
268,793106E-6	-7,909489E-3	-5,753422E-3	2,779388E-3	-9,426212E-3	-6,026411E-3	-9,554052E-3	2,428246E-3
269,174576E-6	-7,909870E-3	-5,765676E-3	2,780104E-3	-9,396839E-3	-6,000614E-3	-9,525490E-3	2,439547E-3
268,697739E-6	-7,920218E-3	-5,771685E-3	2,784443E-3	-9,399605E-3	-6,006098E-3	-9,481907E-3	2,443457E-3
266,933441E-6	-7,926655E-3	-5,767679E-3	2,772141E-3	-9,428310E-3	-6,045818E-3	-9,545755E-3	2,421379E-3
266,742706E-6	-7,937193E-3	-5,785894E-3	2,770996E-3	-9,463215E-3	-6,073618E-3	-9,518862E-3	2,409267E-3
267,505646E-6	-7,949543E-3	-5,811930E-3	2,780867E-3	-9,481382E-3	-6,082487E-3	-9,508371E-3	2,401686E-3
267,744064E-6	-7,971239E-3	-5,851126E-3	2,782679E-3	-9,481144E-3	-6,084871E-3	-9,515285E-3	2,393627E-3
268,650055E-6	-7,973051E-3	-5,863810E-3	2,789545E-3	-9,472895E-3	-6,077719E-3	-9,537268E-3	2,409410E-3
268,077850E-6	-7,967138E-3	-5,860710E-3	2,794504E-3	-9,466696E-3	-6,079292E-3	-9,534597E-3	2,430773E-3
267,314911E-6	-7,956839E-3	-5,837536E-3	2,794933E-3	-9,482431E-3	-6,100178E-3	-9,525347E-3	2,437162E-3
268,030167E-6	-7,947731E-3	-5,821991E-3	2,795601E-3	-9,478760E-3	-6,089926E-3	-9,501648E-3	2,444553E-3
267,601013E-6	-7,941437E-3	-5,826092E-3	2,802563E-3	-9,443521E-3	-6,046343E-3	-9,521294E-3	2,454424E-3
267,934799E-6	-7,944298E-3	-5,819178E-3	2,809811E-3	-9,426689E-3	-6,031609E-3	-9,501266E-3	2,458239E-3
268,411636E-6	-7,948494E-3	-5,814409E-3	2,807331E-3	-9,435225E-3	-6,043482E-3	-9,522104E-3	2,446938E-3
267,934799E-6	-7,950544E-3	-5,823565E-3	2,805901E-3	-9,440756E-3	-6,048727E-3	-9,530497E-3	2,437782E-3
267,314911E-6	-7,958031E-3	-5,842972E-3	2,804947E-3	-9,459686E-3	-6,069946E-3	-9,512091E-3	2,435160E-3
268,268585E-6	-7,956505E-3	-5,835724E-3	2,807188E-3	-9,469938E-3	-6,080580E-3	-9,462070E-3	2,438974E-3
267,457962E-6	-7,946777E-3	-5,822611E-3	2,813244E-3	-9,468269E-3	-6,075859E-3	-9,493542E-3	2,446508E-3
267,982483E-6	-7,939148E-3	-5,805302E-3	2,789974E-3	-9,469223E-3	-6,070232E-3	-9,536886E-3	2,428627E-3
269,269943E-6	-7,940578E-3	-5,793190E-3	2,775431E-3	-9,480524E-3	-6,083488E-3	-9,531450E-3	2,415323E-3
268,030167E-6	-7,944393E-3	-5,783415E-3	2,774048E-3	-9,482527E-3	-6,077051E-3	-9,547901E-3	2,410698E-3
267,553329E-6	-7,950306E-3	-5,776644E-3	2,767134E-3	-9,485579E-3	-6,087971E-3	-9,556913E-3	2,404499E-3
268,459320E-6	-7,945538E-3	-5,759287E-3	2,776670E-3	-9,489250E-3	-6,097078E-3	-9,536886E-3	2,415752E-3
267,648697E-6	-7,936335E-3	-5,754471E-3	2,793884E-3	-9,498787E-3	-6,103468E-3	-9,614372E-3	2,433825E-3
267,219543E-6	-7,924843E-3	-5,758286E-3	2,793884E-3	-9,509945E-3	-6,116772E-3	-9,577847E-3	2,426767E-3
268,316269E-6	-7,910681E-3	-5,734921E-3	2,776575E-3	-9,533882E-3	-6,134653E-3	-9,612370E-3	2,401304E-3
267,887115E-6	-7,866144E-3	-5,710459E-3	2,792311E-3	-9,538603E-3	-6,125498E-3	-9,610844E-3	2,395773E-3
268,173218E-6	-7,803249E-3	-5,684519E-3	2,818918E-3	-9,526634E-3	-6,097269E-3	-9,584475E-3	2,396011E-3
268,220901E-6	-7,739592E-3	-5,647373E-3	2,802324E-3	-9,504318E-3	-6,062841E-3	-9,579897E-3	2,361584E-3
267,934799E-6	-7,676315E-3	-5,609608E-3	2,761126E-3	-9,470510E-3	-6,025362E-3	-9,608555E-3	2,308369E-3
268,268585E-6	-7,585812E-3	-5,555964E-3	2,730846E-3	-9,421635E-3	-5,962181E-3	-9,656096E-3	2,262259E-3
268,650055E-6	-7,491112E-3	-5,482435E-3	2,692223E-3	-9,375620E-3	-5,898809E-3	-9,644985E-3	2,213335E-3
269,126892E-6	-7,428026E-3	-5,430412E-3	2,628994E-3	-9,365034E-3	-5,872011E-3	-9,655523E-3	2,137184E-3
269,079208E-6	-7,408333E-3	-5,405378E-3	2,552795E-3	-9,332371E-3	-5,821848E-3	-9,653711E-3	2,054739E-3
268,363953E-6	-7,380009E-3	-5,351686E-3	2,450943E-3	-9,276676E-3	-5,757713E-3	-9,700727E-3	1,961327E-3
268,125534E-6	-7,356739E-3	-5,266237E-3	2,338648E-3	-9,247971E-3	-5,711842E-3	-9,748268E-3	1,858950E-3
267,553329E-6	-7,383966E-3	-5,212736E-3	2,224350E-3	-9,244871E-3	-5,698586E-3	-9,774113E-3	1,758766E-3
266,885757E-6	-7,429218E-3	-5,241489E-3	2,168655E-3	-9,231615E-3	-5,687380E-3	-9,774733E-3	1,719666E-3
267,505646E-6	-7,493258E-3	-5,310297E-3	2,154350E-3	-9,183216E-3	-5,648804E-3	-9,771681E-3	1,729155E-3
267,791748E-6	-7,563543E-3	-5,351639E-3	2,151060E-3	-9,146404E-3	-5,619383E-3	-9,763813E-3	1,740503E-3
267,791748E-6	-7,661390E-3	-5,392981E-3	2,162647E-3	-9,120798E-3	-5,601835E-3	-9,720755E-3	1,782894E-3
268,840790E-6	-7,810688E-3	-5,454111E-3	2,143192E-3	-9,123516E-3	-5,623674E-3	-9,702587E-3	1,817846E-3
268,507004E-6	-8,004951E-3	-5,582047E-3	2,145481E-3	-9,141874E-3	-5,672264E-3	-9,610462E-3	1,881409E-3
268,411636E-6	-8,199501E-3	-5,708885E-3	2,164650E-3	-9,161329E-3	-5,713558E-3	-9,556770E-3	1,962280E-3
268,363953E-6	-8,312416E-3	-5,789948E-3	2,198267E-3	-9,179163E-3	-5,747557E-3	-9,559441E-3	2,032232E-3
268,793106E-6	-8,322001E-3	-5,822039E-3	2,242947E-3	-9,213781E-3	-5,792046E-3	-9,560537E-3	2,064657E-3
268,650055E-6	-8,300924E-3	-5,858231E-3	2,314425E-3	-9,242773E-3	-5,833912E-3	-9,511852E-3	2,112484E-3
269,699097E-6	-8,253574E-3	-5,901241E-3	2,422380E-3	-9,258604E-3	-5,855131E-3	-9,488678E-3	2,185202E-3
267,934799E-6	-8,194876E-3	-5,920219E-3	2,517605E-3	-9,248304E-3	-5,846882E-3	-9,449911E-3	2,255535E-3
268,268585E-6	-8,136797E-3	-5,926418E-3	2,603865E-3	-9,251356E-3	-5,850029E-3	-9,420872E-3	2,321815E-3
267,553329E-6	-8,107376E-3	-5,959272E-3	2,693129E-3	-9,247589E-3	-5,847979E-3	-9,412956E-3	2,403975E-3
267,410278E-6	-8,098936E-3	-6,001329E-3	2,762604E-3	-9,247875E-3	-5,868149E-3	-9,427118E-3	2,468729E-3
268,173218E-6	-8,078432E-3	-5,989981E-3	2,781773E-3	-9,302473E-3	-5,938673E-3	-9,426785E-3	2,478170E-3
268,507004E-6	-8,049965E-3	-5,960274E-3	2,794790E-3	-9,371233E-3	-6,010103E-3	-9,474754E-3	2,470446E-3
269,126892E-6	-8,024597E-3	-5,919504E-3	2,783728E-3	-9,432173E-3	-6,065321E-3	-9,516668E-3	2,435780E-3
269,556046E-6	-8,019114E-3	-5,910063E-3	2,790356E-3	-9,467173E-3	-6,094599E-3	-9,528446E-3	2,427626E-3
269,937515E-6	-8,006573E-3	-5,869627E-3	2,788258E-3	-9,493589E-3	-6,109619E-3	-9,566545E-3	2,411413E-3
270,080566E-6	-8,004379E-3	-5,845594E-3	2,787304E-3	-9,507036E-3	-6,110477E-3	-9,557295E-3	2,408504E-3
268,936157E-6	-8,009863E-3	-5,845165E-3	2,785826E-3	-9,486485E-3	-6,090641E-3	-9,588099E-3	2,414703E-3
267,648697E-6	-8,012247E-3	-5,850983E-3	2,787876E-3	-9,476709E-3	-6,081057E-3	-9,559679E-3	2,422667E-3
266,981125E-6	-8,016300E-3	-5,859423E-3	2,790499E-3	-9,459925E-3	-6,071329E-3	-9,552288E-3	2,437067E-3
267,171860E-6	-8,008766E-3	-5,855274E-3	2,785730E-3	-9,448051E-3	-6,074762E-3	-9,530878E-3	2,438068E-3
267,505646E-6	-8,004761E-3	-5,864573E-3	2,794313E-3	-9,439898E-3	-6,070709E-3	-9,505272E-3	2,443695E-3
268,316269E-6	-7,995129E-3	-5,866337E-3	2,800417E-3	-9,447527E-3	-6,069946E-3	-9,513235E-3	2,443504E-3
267,648697E-6	-7,990599E-3	-5,863523E-3	2,808142E-3	-9,461498E-3	-6,075716E-3	-9,533834E-3	2,444410E-3
267,982483E-6	-7,985353E-3	-5,865860E-3	2,829838E-3	-9,473801E-3	-6,088066E-3	-9,503031E-3	2,459669E-3
267,410278E-6	-7,964420E-3	-5,872536E-3	2,854872E-3	-9,479475E-3	-6,099033E-3	-9,507275E-3	2,479029E-3
267,648697E-6	-7,962656E-3	-5,866575E-3	2,848625E-3	-9,489584E-3	-6,109428E-3	-9,541225E-3	2,475214E-3
267,791748E-6	-7,959986E-3	-5,850029E-3	2,835512E-3	-9,487915E-3	-6,103325E-3	-9,477329E-3	2,470636E-3
268,363953E-6	-7,952261E-3	-5,843306E-3	2,838373E-3	-9,477472E-3	-6,092453E-3	-9,459543E-3	2,475882E-3
268,697739E-6	-7,947826E-3	-5,838013E-3	2,834940E-3	-9,457541E-3	-6,082010E-3	-9,470558E-3	2,476740E-3
267,982483E-6	-7,966328E-3	-5,846930E-3	2,815628E-3	-9,441090E-3	-6,073618E-3	-9,533310E-3	2,463627E-3
266,742706E-6	-7,979250E-3	-5,848646E-3	2,810383E-3	-9,452486E-3	-6,086445E-3	-9,507704E-3	2,455235E-3
267,124176E-6	-7,969189E-3	-5,849314E-3	2,816486E-3	-9,476566E-3	-6,102943E-3	-9,544325E-3	2,449989E-3
268,220901E-6	-7,961082E-3	-5,846930E-3	2,819729E-3	-9,486294E-3	-6,103563E-3	-9,535074E-3	2,443504E-3
268,268585E-6	-7,962656E-3	-5,855083E-3	2,818155E-3	-9,503222E-3	-6,123209E-3	-9,529209E-3	2,441072E-3
268,125534E-6	-7,964849E-3	-5,886412E-3	2,838516E-3	-9,513235E-3	-6,133747E-3	-9,497404E-3	2,457285E-3
268,173218E-6	-7,983398E-3	-5,912685E-3	2,854919E-3	-9,496164E-3	-6,125307E-3	-9,481382E-3	2,476978E-3
267,553329E-6	-7,991791E-3	-5,913830E-3	2,855349E-3	-9,475899E-3	-6,102610E-3	-9,545374E-3	2,482224E-3
267,887115E-6	-7,982302E-3	-5,893421E-3	2,854729E-3	-9,467459E-3	-6,087542E-3	-9,513617E-3	2,480030E-3
267,696381E-6	-7,980776E-3	-5,864286E-3	2,835274E-3	-9,462929E-3	-6,083059E-3	-9,513903E-3	2,463245E-3
268,888474E-6	-7,993174E-3	-5,860662E-3	2,821875E-3	-9,462595E-3	-6,084633E-3	-9,601307E-3	2,453041E-3
268,030167E-6	-7,988930E-3	-5,856276E-3	2,817106E-3	-9,470510E-3	-6,089878E-3	-9,594679E-3	2,444506E-3
267,887115E-6	-7,976341E-3	-5,844545E-3	2,811956E-3	-9,476709E-3	-6,096363E-3	-9,495306E-3	2,438545E-3
267,553329E-6	-7,955837E-3	-5,831909E-3	2,810860E-3	-9,494877E-3	-6,108522E-3	-9,512949E-3	2,434492E-3
268,125534E-6	-7,944965E-3	-5,838442E-3	2,832699E-3	-9,492064E-3	-6,097031E-3	-9,555054E-3	2,450085E-3
267,887115E-6	-7,942724E-3	-5,845881E-3	2,852726E-3	-9,495640E-3	-6,096554E-3	-9,596682E-3	2,464771E-3
266,933441E-6	-7,949877E-3	-5,850935E-3	2,861357E-3	-9,494019E-3	-6,110907E-3	-9,552336E-3	2,472544E-3
268,363953E-6	-7,959080E-3	-5,857468E-3	2,854443E-3	-9,485340E-3	-6,111717E-3	-9,506989E-3	2,463865E-3
